Run ID,Name,Source Type,Source Name,User,Status,alpha,batch_size,cutoff,lr,num_epochs,run_time,D_loss,G_loss
761b2f71478946dd8251c208f3cc9cec,0257,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.001,25,69.39251661300659,0.74834144115448,0.7390490114688874
f113886bbd0e4ceeb473aca92fb1db1b,0276,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.74,0.001,100,184.99278569221497,0.6474645733833313,0.7393394839472887
bb25f059394f451eb47de60dbcf5973e,0060,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.74,0.001,100,184.71878457069397,0.6849255561828613,0.7393817610856963
24335c89b6f14792b6a8d86fa5b5f6ba,0040,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.001,25,100.16317868232727,0.5548826456069946,0.7394737743518569
1cd578128e59429486c0056806ba1b7f,0160,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.7,0.001,50,125.02890491485596,0.6202645301818848,0.7394749806685881
3d340ef5d57b4d03b485541eaca8506a,0052,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.7,0.001,50,97.54551386833191,0.6914751529693604,0.7410320477052168
4cccfcc3046f4f71bce452aa8f977c12,0169,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.7,0.001,100,243.78602027893066,0.6415432095527649,0.7423593550920486
d230f736dbb340e6ba6307595edf6fb4,0163,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.001,100,992.503116607666,0.6305961608886719,0.7435800699190905
58a571b92c294fc48aaf18193872f0d8,0154,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.001,50,484.2543420791626,0.637043833732605,0.7441020213951499
4c334da0de944aceb8b77112b95c8879,0152,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.72,0.001,25,35.896332025527954,0.7183910012245178,0.7442299624284109
028e4582035d4e85a523cf97267d6226,0274,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.001,100,392.7307484149933,0.6393287777900696,0.7444110411134633
d6302a24ab5c4620863cbb37185e458d,0034,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.0001,50,375.43587160110474,0.6481029391288757,0.744438468062945
68bd6c7686fe40358ba7cd7639dfa369,0062,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.72,0.001,100,140.326233625412,0.6635253429412842,0.7454479932785034
d66e402bae494430b34d784048f46970,0048,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.001,50,181.38720655441284,0.7313406467437744,0.7460549279867884
3303828757d94ac1ab1c1adaa370a501,0283,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.001,200,782.4727830886841,0.4896308183670044,0.7461155307563868
21860f33a3b0437b970793485800277d,0047,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.001,50,261.1700723171234,0.667617917060852,0.7464615042010944
a5e68dc076f642c0a381bf635d0d1725,0164,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.001,100,666.2765498161316,0.6019591689109802,0.7468507741888364
46a6613d9bff4b16bd99e7b5771e0e51,0053,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.72,0.001,50,67.88984870910645,0.6294141411781311,0.7473370254039764
d9cf991a77f941f1b38c9ee5f7b81c89,0157,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.7,0.001,50,251.65324306488037,0.609376847743988,0.7476012666117061
ab7f283360f44ac1a496c8d9201dc2ed,0045,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.74,0.001,25,24.375617742538452,0.5876523852348328,0.7482339769601822
2931972030744c4bbe74b35f11a15deb,0267,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.74,0.001,50,93.75673794746399,0.6966752409934998,0.7488392039043147
63a5b4bb355541e797f0d949d14f7c6e,0054,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.74,0.001,50,46.2152841091156,0.6727174520492554,0.7502046823501587
8e03796af2354b5db43af3b6be718dc4,0178,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.7,0.001,200,382.84059286117554,0.6202715039253235,0.7503520006483252
d638c4c080a7470aa110d4c7f72826c8,0065,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.001,200,1036.350934267044,0.6636521816253662,0.7532472014427185
9ed001ce7eb946a4b8f99e8702752ac0,0059,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.72,0.001,100,267.3349301815033,0.6331255435943604,0.7532642990350723
068a3c17e9d9464d84390bacf5a1afde,0286,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.7,0.001,200,383.814795255661,0.6706764101982117,0.7556195475838401
f3298f47198d4301a75100e9147eae27,0069,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.74,0.001,200,365.7129304409027,0.6302967071533203,0.760474872298357
2d8d5f9ea8c046e5bc36b191097140f0,0058,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.001,100,391.523118019104,0.6767554879188538,0.7605082216587934
82e890b305d7409b87b257512952aa37,0172,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.001,200,1926.914939403534,0.5043143630027771,0.7622535397103951
0b8149ffdbfe43f9b7c9f2f3a842a4ad,0258,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.74,0.001,25,48.13714361190796,0.6083682179450989,0.7624307987166614
16fac086cbca43dbb7556d71381ad110,0044,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.72,0.001,25,36.055333375930786,0.5269515514373779,0.7643290201822917
1fe83ba3f7f7407299669cb0eae650d4,0043,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.7,0.001,25,50.8033881187439,0.6515993475914001,0.7811473350633275
e56f507b5b244f618ea0a24b2ce5ee78,0197,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.72,0.01,50,67.17930746078491,0.4720586836338043,0.863207628329595
6c4b2df0108e41d3a605598a43028a9a,0081,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.74,0.01,25,24.481579780578613,0.3467545509338379,0.8961304038763046
5df02d295abf4a0d8404b8da84b92016,0313,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.7,0.01,100,193.3943235874176,0.08513607829809189,1.0051709521900525
7b217db469f94c069b43ec4520150a32,0107,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.72,0.01,200,270.18374395370483,0.24550624191761017,1.0098376174767811
336bcfecb34d4c3c9225409cf51ef017,0080,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.72,0.01,25,35.2800452709198,0.2823421061038971,1.051258248090744
654396d00e154172840490db773e4af7,0090,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.74,0.01,50,45.9008309841156,0.6688929796218872,1.116611087322235
f76d1c8b88d64f84aaf785120e8f76d6,0098,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.72,0.01,100,132.40116167068481,0.1287440061569214,1.1211913406848908
e400ae4a44194da89da06307e2f49705,0304,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.7,0.01,50,97.91200947761536,0.405280739068985,1.123481896790591
cbaae8b9a4044880b068833d4d46dfb2,0206,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.72,0.01,100,131.602876663208,0.17225335538387299,1.1261029064655304
f6e881d3af634a0a928887f987647b61,0088,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.7,0.01,50,97.66366171836853,0.35308805108070374,1.1704481481151148
3ddf61f53e214b308cd5bf84e480d85b,0323,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.72,0.01,200,263.51019382476807,0.15673956274986267,1.222580067316691
47649c9d03674a4f9613ef3bf37515c7,0089,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.72,0.01,50,67.27334928512573,0.3512653112411499,1.2377219398816426
dee961e22537457eac46daab716db8d5,0214,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.7,0.01,200,382.22347235679626,0.1881350874900818,1.2614714760671963
19995142f987459494fefdae219c62b2,0188,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.72,0.01,25,34.95697736740112,0.28384649753570557,1.2694981733957926
892e8a3732e240f7b0fc33024f3f6ee4,0315,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.74,0.01,100,89.1062262058258,0.19411641359329224,1.2873383522033692
85caaa27d329448b9a7aa1f017bbc521,0108,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.74,0.01,200,179.77210593223572,0.2291545569896698,1.32812602519989
88b074fb89a647faa23c75fcdfe6affc,0296,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.72,0.01,25,34.697925090789795,0.46633264422416687,1.3447733640670776
3740eebcd35c4b2eba143318d2390c8a,0305,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.72,0.01,50,67.49953889846802,0.19328370690345764,1.3832043786843617
e9901c7c62c74bcb9d999e50a83d2dc4,0216,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.74,0.01,200,175.99706602096558,0.18393853306770325,1.4107736766338348
e468c98d6b9648bfb5242a8f16d77a49,0198,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.74,0.01,50,46.13851976394653,0.40454232692718506,1.439159819483757
31d57e63543e4810952521639e1c0b19,0097,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.7,0.01,100,192.6975965499878,0.006531873717904091,1.439313060858033
222e8bc77d5e4aedab44bc595db343fc,0297,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.74,0.01,25,24.38930654525757,0.23829378187656403,1.440699315071106
80aa892e2be64ca69d32c17938df5ad0,0195,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.74,0.01,50,93.45563912391663,0.26221656799316406,1.4428636170015103
4dd5227d6820438e8a9759ca74ef44c4,0324,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.74,0.01,200,179.56585121154785,0.24288083612918854,1.446216031908989
23a8ba4bcf6b43ebbe3b1df954fbb825,0215,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.72,0.01,200,261.92076802253723,0.08188842236995697,1.4806260466575623
bb15ced404614340a7d621c85da675c9,0079,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.7,0.01,25,50.31847834587097,0.42152878642082214,1.5484191060743548
1fd1cce044cf455db7891db374b89b54,0213,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.74,0.01,200,365.6503064632416,0.24405601620674133,1.5532080661959764
60b0d28a58154d9da10d9a43d0527a5f,0207,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.74,0.01,100,89.22840070724487,0.17183136940002441,1.5667646259069443
e9b4fd58a02c48bfbcd0669a887f7e17,0205,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.7,0.01,100,192.6079387664795,0.19991429150104523,1.6323474442416972
ef5c74185ac5494d801430a74919471a,0306,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.74,0.01,50,46.02076458930969,0.20991544425487518,1.7239101976156235
8e8e4ea46b0e4d2791d3d503261bbe89,0196,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.7,0.01,50,97.66847348213196,0.329007089138031,1.8026054054498672
30e70e3d0738481d8b20fbb67c65de16,0314,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.72,0.01,100,132.20719957351685,0.4118571877479553,1.8218001822630565
e95d5006b7b443148a0081a60c4b2fd7,0099,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.74,0.01,100,89.05800104141235,0.18767139315605164,1.858759804069996
907dfa57204f4996861e5c05d26c6451,0295,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.7,0.01,25,50.172459840774536,0.15239693224430084,1.8999280739914288
76f054d6d00f47ceabe914794a687608,0106,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.7,0.01,200,383.7628860473633,0.12920615077018738,2.0078376558693973
8917277e99b24c04978f9d8cc94f53a2,0104,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.72,0.01,200,533.6905720233917,0.448388010263443,2.0155900528033572
2250379f87ff496bbb58fe0b1c6aea21,0082,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.01,50,383.96110486984253,0.16333559155464172,2.039986024300257
4c30bad482444ec5ab8c5147f611bd45,0187,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.7,0.01,25,50.57956600189209,0.21277864277362823,2.1547179411758077
9926f8241db346c887c8302e9b775afe,0094,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.01,100,392.2698118686676,0.07290064543485641,2.166707317937504
4b72c35bd5f549fcaa3e1810238a1c6b,0189,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.74,0.01,25,23.972460508346558,0.16362929344177246,2.2008729219436645
a4130dfc0fb14be5b84d737319763ef9,0077,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.72,0.01,25,69.98658537864685,0.39034366607666016,2.250028210878372
12d72b68660447f4a6f644ab29aef137,0294,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.74,0.01,25,48.63096857070923,0.2894021272659302,2.25238373512175
765db77eed5346079375f81a2415f799,0292,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.01,25,100.58496475219727,0.2414935976266861,2.289086116308516
9c4dd00df5224506bc7898a4dd799ede,0303,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.74,0.01,50,94.12312030792236,0.3789650797843933,2.2955128623218073
6062134aac3f49658a711586fda123a6,0310,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.01,100,394.7876753807068,0.262178510427475,2.3108870326118036
4fa2d6472e984687bbf3092eb9069ac8,0087,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.74,0.01,50,93.74068927764893,0.29587700963020325,2.3918771889151595
13a35676f1234bbc8160cc186735f21a,0186,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.74,0.01,25,48.4680609703064,0.049753960222005844,2.398297594814766
1cd783dddf824e3792c0296fb0d811f2,0204,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.74,0.01,100,184.32807183265686,0.19856387376785278,2.412112064477874
69cfefbb2e274892be55f6ae0b68db1e,0190,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.01,50,385.49292635917664,0.09506009519100189,2.4375967582066855
cb1b2acdb697489b846c8fb65f1fce0a,0085,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.01,50,197.8821313381195,0.41824862360954285,2.4562850282950834
81fd372f427f4235a824bb983852207b,0211,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.7,0.01,200,781.4186794757843,0.0013952505541965365,2.489005823027004
f0425029ffdb4bef964e442632a74760,0322,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.7,0.01,200,383.7697253227234,0.24500970542430878,2.5185524469072167
ceaa9914a4184ed5a4ba265cedd93f68,0086,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.72,0.01,50,136.20119738578796,0.5340421795845032,2.621462893486023
d25f6cad613a441daca960b890de8f6f,0311,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.01,100,269.20423650741577,0.7755717635154724,2.633959013223648
e017c0b095874c08b937d5e403441868,0307,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.01,100,767.9079990386963,0.3635144531726837,2.732379441544161
e34371459f894afd98b64cb733a8e662,0203,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.72,0.01,100,267.7996644973755,0.19366218149662018,2.7418168087800345
5164a1d3897a40c8997ecb7cace3c55a,0096,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.74,0.01,100,185.03290939331055,0.000007070797892083647,2.7633314656048285
5d5e5969b46e4ccfae436a68ad6065cf,0319,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.01,200,792.7828409671783,1.1573269367218018,2.770603996786204
9670e95bc3f44e1c8a81da36c976015d,0103,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.01,200,780.1313235759735,0.6030933260917664,2.7830729728395287
09811271d6aa42d5b87db383da816956,0078,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.74,0.01,25,48.52006816864014,0.45521798729896545,2.7930679204987316
c59ff018537a441b8d36580ec4aa62fe,0301,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.01,50,198.93422842025757,0.019139377400279045,2.824132430282506
ccc7abac42034121a20aba4ecaea17e6,0212,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.72,0.01,200,535.7117128372192,0.541947603225708,2.869896463553111
22d56cb1862b479fbb6fa7dddee58b11,0184,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.7,0.01,25,100.72092509269714,0.1257009655237198,2.8770072676918725
63a58540baad4d21b73b29cb35d79a5b,0320,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.01,200,537.2544820308685,0.17185233533382416,2.8927298883597055
8b176c3cf6f043e9a5f1dcd437b0cfe7,0185,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.72,0.01,25,69.51119637489319,0.2008984386920929,2.9360804239908855
c66a518b99e54534adce65d14d537d28,0202,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.7,0.01,100,392.1679017543793,0.6038868427276611,2.9563037407669155
1212251005e9442ba89ccfe7a4dc677d,0183,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.01,25,92.40445160865784,0.00013837614096701145,2.9851142081869653
c40199a4b6f84628b5f66d052c7271b0,0312,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.74,0.01,100,184.65982913970947,0.29469478130340576,3.010629752787148
5016858604fc4fb591053d551b599850,0194,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.72,0.01,50,136.3361520767212,0.24993808567523956,3.0123496611913043
f154adf2d0db4422bd01cd448b24e1e8,0091,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.01,100,765.1934289932251,0.8689658641815186,3.050494297749579
f4f8a8e6ad164cea8495bc0e2df811a9,0302,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.01,50,136.51364302635193,0.47139793634414673,3.0689028958479563
7d54c6fd2e6b452c96d13cf06d428234,0300,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.01,50,181.6721773147583,0.11732959747314453,3.1518074230975417
f55d80026171423784c727e3eb2a29d8,0199,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.01,100,766.9140260219574,0.000030509752832585946,3.3104909109530474
6d268700fef449f8a1aed461249f956c,0076,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.01,25,100.39555430412292,0.5841329097747803,3.3842617015946996
2e939de2f53e47d8a7be04b3fa95d9a7,0193,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.7,0.01,50,197.67980813980103,0.18501171469688416,3.4149487248875876
c7c28224d41e47128458dc03d7aca474,0316,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.01,200,1530.2330837249756,1.3543486595153809,3.5146607921621893
2329a3d28bde48f5af938ec5a2a723a7,0191,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.01,50,261.22682189941406,0.11470919847488403,3.5661911646525066
a057c4cbc2994c77a645faaf03a5d9d3,0074,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.01,25,132.94575929641724,0.261877179145813,3.6594681491454444
023a427dad6049c2a294f6665ad9bb74,0209,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.01,200,1038.6216404438019,0.9056426286697388,3.693097228805224
d923861c19304d8caf76113e72eb8d61,0100,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.01,200,1526.8985033035278,0.6450015306472778,3.7519754242088834
d3f23ac808be464d812ce9f417d2fe20,0291,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.01,25,92.3636121749878,0.1295403391122818,3.771342063524637
2a4449e70156459e8f69171044b930b8,0201,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.01,100,361.3257694244385,0.016613531857728958,3.779339072215988
3da4b5026ed84b74a55b124d4ecbf41f,0200,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.01,100,521.6131660938263,1.9827158451080322,3.8341318358977636
4e538dd58aff4548bb349ea1ff800fe7,0308,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.01,100,522.1687762737274,0.0049600908532738686,4.015928672750791
d05d7186835c49828f55e8e1803b300b,0093,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.01,100,360.712149143219,0.000008357690603588708,4.167737182364406
cd8c2f5392ec4621810483f309dd6627,0073,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.01,25,194.9061484336853,0.5169514926981791,4.237561757281675
3b9dae535ae240c294950d375f60c390,0210,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.01,200,719.0812735557556,0.00510765053331852,4.35291568629713
55b41df2ba634fecb6dedb3a5f4fdb82,0181,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.01,25,195.37257719039917,0.2532557547092438,4.402026111796751
34468652954d433f95a5e8e381c37413,0309,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.01,100,362.30638337135315,0.14409492909908295,4.405579875750714
6fd540d60ebf4006bf131b67175bab40,0105,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.74,0.01,200,366.73468947410583,0.5103135108947754,4.482478984972325
c7eec89bebfc436a845401ee3904162c,0298,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.01,50,387.1071186065674,0.32532504200935364,4.510778841999291
4211e26ff5514fe5b35bc06d004f8f53,0192,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.01,50,181.83559942245483,0.725196897983551,4.51360264743667
02c1d294e6714879808b135f9d787a11,0317,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.01,200,1042.6865611076355,0.4369322657585144,4.550195041298866
d899d8df86314675824eeb85714e71d2,0290,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.01,25,133.13647317886353,0.255541056394577,4.55133731563886
15e20c5cade14a5895c7ddc6147e5e0c,0075,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.01,25,92.64694404602051,0.9495775699615479,4.581443170467055
b556ad698f1c44d18463d919d4e89544,0102,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.01,200,712.6294195652008,0.0024145811330527067,4.791238827877734
818994aaa93b458fbd094d2be1e07826,0182,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.01,25,133.39527010917664,0.5020963072155913,4.957965210080147
97f8a4184a824d00b0b5863e12e232d2,0293,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.01,25,69.14531898498535,0.1443806141614914,4.995198541879654
42501ab8eaa6424cafffa35ee42c0139,0321,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.74,0.01,200,369.7708556652069,0.6099430918693542,5.299645394813724
284a9dba369041ab93de84c578f4304d,0084,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.01,50,181.9913477897644,0.1012987568974495,5.888832839138536
d400fe9738d54870abe957b6fafcf093,0083,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.01,50,262.098269701004,1.5569376945495605,6.0650481959184015
aaaf975310d84f5eb995e2be11955907,0095,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.72,0.01,100,270.95372128486633,0.38742104172706604,6.63285661538442
60c0a66bbeb04abdb2b004a546b04322,0318,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.01,200,723.5200672149658,0.07006300240755081,6.879835048353816
fc1e929932af4e668fb370f9769deacf,0299,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.01,50,262.44758224487305,0.5091727375984192,7.1123241563638055
2a273918995b466c9aff6088b7e76c8c,0289,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.01,25,193.70097851753235,0.002831016667187214,7.27195353292476
18245b7cff3f4a59bc2404d234164ea6,0101,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.01,200,1036.5860109329224,3.2804219722747803,7.344562470912933
a30172a6236a4141b6754bab5a4d6839,0208,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.01,200,1532.4660954475403,0.00965013075619936,20.451547089269607
25d9347c51934defae377da932b2c51c,0092,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.01,100,520.3379442691803,2.8827152252197266,22.662419851620992
